<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBRF-3.10;0;20100304;111813;8242.00000;1
SBRF-3.10;0;20100304;111814;8242.00000;5
SBRF-3.10;0;20100304;111814;8242.00000;4
SBRF-3.10;0;20100304;111814;8240.00000;2
SBRF-3.10;0;20100304;111814;8240.00000;2
SBRF-3.10;0;20100304;111816;8240.00000;1
SBRF-3.10;0;20100304;111816;8240.00000;2
SBRF-3.10;0;20100304;111816;8240.00000;2
SBRF-3.10;0;20100304;111816;8239.00000;10
SBRF-3.10;0;20100304;111816;8239.00000;1
SBRF-3.10;0;20100304;111817;8240.00000;5
SBRF-3.10;0;20100304;111817;8239.00000;5
SBRF-3.10;0;20100304;111817;8239.00000;3
SBRF-3.10;0;20100304;111817;8239.00000;3
SBRF-3.10;0;20100304;111817;8239.00000;13
SBRF-3.10;0;20100304;111817;8239.00000;1
SBRF-3.10;0;20100304;111818;8240.00000;1
SBRF-3.10;0;20100304;111818;8241.00000;4
SBRF-3.10;0;20100304;111818;8240.00000;4
SBRF-3.10;0;20100304;111818;8239.00000;1
SBRF-3.10;0;20100304;111818;8239.00000;3
SBRF-3.10;0;20100304;111818;8239.00000;2
SBRF-3.10;0;20100304;111818;8239.00000;1
SBRF-3.10;0;20100304;111818;8239.00000;3
SBRF-3.10;0;20100304;111819;8239.00000;20
SBRF-3.10;0;20100304;111821;8239.00000;2
SBRF-3.10;0;20100304;111823;8239.00000;1
SBRF-3.10;0;20100304;111824;8239.00000;1
SBRF-3.10;0;20100304;111824;8238.00000;2
SBRF-3.10;0;20100304;111826;8240.00000;3
SBRF-3.10;0;20100304;111826;8238.00000;8
SBRF-3.10;0;20100304;111826;8238.00000;2
SBRF-3.10;0;20100304;111826;8240.00000;1
SBRF-3.10;0;20100304;111827;8240.00000;42
SBRF-3.10;0;20100304;111827;8240.00000;4
SBRF-3.10;0;20100304;111827;8238.00000;1
SBRF-3.10;0;20100304;111830;8240.00000;16
SBRF-3.10;0;20100304;111830;8240.00000;4
SBRF-3.10;0;20100304;111830;8240.00000;4
SBRF-3.10;0;20100304;111831;8239.00000;12
SBRF-3.10;0;20100304;111831;8238.00000;13
SBRF-3.10;0;20100304;111831;8238.00000;1
SBRF-3.10;0;20100304;111832;8240.00000;2
SBRF-3.10;0;20100304;111832;8240.00000;3
SBRF-3.10;0;20100304;111832;8240.00000;10
SBRF-3.10;0;20100304;111832;8240.00000;1
SBRF-3.10;0;20100304;111832;8239.00000;15
SBRF-3.10;0;20100304;111833;8240.00000;10
SBRF-3.10;0;20100304;111834;8240.00000;5
SBRF-3.10;0;20100304;111834;8240.00000;10
SBRF-3.10;0;20100304;111834;8240.00000;150
SBRF-3.10;0;20100304;111837;8239.00000;7
SBRF-3.10;0;20100304;111837;8239.00000;5
SBRF-3.10;0;20100304;111837;8238.00000;4
SBRF-3.10;0;20100304;111838;8239.00000;8
SBRF-3.10;0;20100304;111838;8239.00000;2
SBRF-3.10;0;20100304;111838;8238.00000;1
SBRF-3.10;0;20100304;111839;8238.00000;2
SBRF-3.10;0;20100304;111840;8238.00000;4
SBRF-3.10;0;20100304;111841;8238.00000;6
SBRF-3.10;0;20100304;111841;8238.00000;13
SBRF-3.10;0;20100304;111841;8238.00000;1
SBRF-3.10;0;20100304;111841;8239.00000;1
SBRF-3.10;0;20100304;111841;8239.00000;8
SBRF-3.10;0;20100304;111842;8240.00000;10
SBRF-3.10;0;20100304;111842;8240.00000;1
SBRF-3.10;0;20100304;111842;8240.00000;5
SBRF-3.10;0;20100304;111842;8240.00000;5
SBRF-3.10;0;20100304;111842;8240.00000;25
SBRF-3.10;0;20100304;111842;8240.00000;2
SBRF-3.10;0;20100304;111842;8240.00000;1
SBRF-3.10;0;20100304;111842;8240.00000;4
SBRF-3.10;0;20100304;111843;8240.00000;3
SBRF-3.10;0;20100304;111843;8240.00000;4
SBRF-3.10;0;20100304;111843;8240.00000;4
SBRF-3.10;0;20100304;111843;8240.00000;15
SBRF-3.10;0;20100304;111843;8240.00000;21
SBRF-3.10;0;20100304;111844;8241.00000;3
SBRF-3.10;0;20100304;111844;8241.00000;32
SBRF-3.10;0;20100304;111844;8241.00000;3
SBRF-3.10;0;20100304;111844;8242.00000;5
SBRF-3.10;0;20100304;111844;8241.00000;12
SBRF-3.10;0;20100304;111844;8241.00000;10
SBRF-3.10;0;20100304;111844;8241.00000;5
SBRF-3.10;0;20100304;111844;8240.00000;63
SBRF-3.10;0;20100304;111845;8240.00000;12
SBRF-3.10;0;20100304;111845;8240.00000;15
SBRF-3.10;0;20100304;111845;8243.00000;2
SBRF-3.10;0;20100304;111845;8240.00000;30
SBRF-3.10;0;20100304;111845;8240.00000;5
SBRF-3.10;0;20100304;111845;8240.00000;3
SBRF-3.10;0;20100304;111845;8240.00000;12
SBRF-3.10;0;20100304;111845;8240.00000;12
SBRF-3.10;0;20100304;111845;8240.00000;5
SBRF-3.10;0;20100304;111846;8240.00000;21
SBRF-3.10;0;20100304;111846;8239.00000;9
SBRF-3.10;0;20100304;111846;8239.00000;9
SBRF-3.10;0;20100304;111846;8238.00000;2
SBRF-3.10;0;20100304;111846;8238.00000;9
SBRF-3.10;0;20100304;111846;8238.00000;1
SBRF-3.10;0;20100304;111846;8237.00000;1
SBRF-3.10;0;20100304;111846;8237.00000;5
SBRF-3.10;0;20100304;111846;8237.00000;1
SBRF-3.10;0;20100304;111847;8238.00000;5
SBRF-3.10;0;20100304;111847;8236.00000;10
SBRF-3.10;0;20100304;111847;8236.00000;3
SBRF-3.10;0;20100304;111847;8236.00000;3
SBRF-3.10;0;20100304;111847;8236.00000;12
SBRF-3.10;0;20100304;111848;8236.00000;5
SBRF-3.10;0;20100304;111848;8237.00000;3
SBRF-3.10;0;20100304;111848;8236.00000;1
SBRF-3.10;0;20100304;111849;8236.00000;2
SBRF-3.10;0;20100304;111850;8236.00000;1
SBRF-3.10;0;20100304;111850;8236.00000;8
SBRF-3.10;0;20100304;111850;8236.00000;15
SBRF-3.10;0;20100304;111850;8236.00000;1
SBRF-3.10;0;20100304;111851;8237.00000;2
SBRF-3.10;0;20100304;111852;8236.00000;2
SBRF-3.10;0;20100304;111852;8236.00000;2
SBRF-3.10;0;20100304;111854;8236.00000;21
SBRF-3.10;0;20100304;111854;8236.00000;4
SBRF-3.10;0;20100304;111855;8235.00000;2
SBRF-3.10;0;20100304;111855;8235.00000;2
SBRF-3.10;0;20100304;111855;8235.00000;10
SBRF-3.10;0;20100304;111856;8235.00000;11
SBRF-3.10;0;20100304;111856;8235.00000;4
SBRF-3.10;0;20100304;111856;8235.00000;3
SBRF-3.10;0;20100304;111859;8234.00000;2
SBRF-3.10;0;20100304;111859;8234.00000;3
SBRF-3.10;0;20100304;111859;8233.00000;7
SBRF-3.10;0;20100304;111900;8232.00000;2
SBRF-3.10;0;20100304;111900;8232.00000;1
SBRF-3.10;0;20100304;111901;8233.00000;3
SBRF-3.10;0;20100304;111904;8234.00000;1
SBRF-3.10;0;20100304;111905;8232.00000;2
SBRF-3.10;0;20100304;111905;8231.00000;1
SBRF-3.10;0;20100304;111905;8231.00000;1
SBRF-3.10;0;20100304;111905;8230.00000;5
SBRF-3.10;0;20100304;111906;8230.00000;2
SBRF-3.10;0;20100304;111906;8230.00000;15
SBRF-3.10;0;20100304;111906;8231.00000;2
SBRF-3.10;0;20100304;111906;8230.00000;4
SBRF-3.10;0;20100304;111907;8230.00000;1
SBRF-3.10;0;20100304;111907;8231.00000;6
SBRF-3.10;0;20100304;111907;8231.00000;32
SBRF-3.10;0;20100304;111907;8231.00000;4
SBRF-3.10;0;20100304;111907;8231.00000;4
SBRF-3.10;0;20100304;111907;8232.00000;1
SBRF-3.10;0;20100304;111907;8232.00000;1
SBRF-3.10;0;20100304;111908;8233.00000;2
SBRF-3.10;0;20100304;111908;8233.00000;5
SBRF-3.10;0;20100304;111908;8233.00000;25
SBRF-3.10;0;20100304;111908;8233.00000;20
SBRF-3.10;0;20100304;111908;8232.00000;3
SBRF-3.10;0;20100304;111909;8232.00000;5
SBRF-3.10;0;20100304;111909;8234.00000;4
SBRF-3.10;0;20100304;111909;8234.00000;6
SBRF-3.10;0;20100304;111910;8232.00000;5
SBRF-3.10;0;20100304;111910;8233.00000;2
SBRF-3.10;0;20100304;111910;8232.00000;15
SBRF-3.10;0;20100304;111911;8235.00000;1
SBRF-3.10;0;20100304;111911;8235.00000;9
SBRF-3.10;0;20100304;111911;8232.00000;5
SBRF-3.10;0;20100304;111912;8232.00000;22
SBRF-3.10;0;20100304;111913;8232.00000;10
SBRF-3.10;0;20100304;111913;8232.00000;8
SBRF-3.10;0;20100304;111914;8232.00000;9
SBRF-3.10;0;20100304;111915;8232.00000;15
SBRF-3.10;0;20100304;111915;8232.00000;4
SBRF-3.10;0;20100304;111916;8234.00000;4
SBRF-3.10;0;20100304;111916;8234.00000;2
SBRF-3.10;0;20100304;111916;8232.00000;7
SBRF-3.10;0;20100304;111916;8232.00000;8
SBRF-3.10;0;20100304;111916;8232.00000;2
SBRF-3.10;0;20100304;111916;8231.00000;2
SBRF-3.10;0;20100304;111918;8231.00000;15
SBRF-3.10;0;20100304;111918;8232.00000;3
SBRF-3.10;0;20100304;111919;8232.00000;7
SBRF-3.10;0;20100304;111920;8232.00000;8
SBRF-3.10;0;20100304;111920;8232.00000;2
SBRF-3.10;0;20100304;111920;8231.00000;8
SBRF-3.10;0;20100304;111920;8232.00000;5
SBRF-3.10;0;20100304;111920;8232.00000;16
SBRF-3.10;0;20100304;111920;8232.00000;22
SBRF-3.10;0;20100304;111921;8232.00000;10
SBRF-3.10;0;20100304;111921;8232.00000;10
SBRF-3.10;0;20100304;111924;8233.00000;3
SBRF-3.10;0;20100304;111927;8233.00000;1
SBRF-3.10;0;20100304;111927;8233.00000;4
SBRF-3.10;0;20100304;111927;8233.00000;3
SBRF-3.10;0;20100304;111927;8233.00000;1
SBRF-3.10;0;20100304;111927;8233.00000;1
SBRF-3.10;0;20100304;111927;8232.00000;3
SBRF-3.10;0;20100304;111927;8232.00000;7
SBRF-3.10;0;20100304;111927;8231.00000;5
SBRF-3.10;0;20100304;111928;8233.00000;8
SBRF-3.10;0;20100304;111929;8233.00000;2
SBRF-3.10;0;20100304;111930;8233.00000;1
SBRF-3.10;0;20100304;111931;8231.00000;1
SBRF-3.10;0;20100304;111932;8231.00000;15
SBRF-3.10;0;20100304;111932;8231.00000;4
SBRF-3.10;0;20100304;111932;8231.00000;12
SBRF-3.10;0;20100304;111932;8230.00000;169
SBRF-3.10;0;20100304;111933;8231.00000;2
SBRF-3.10;0;20100304;111933;8230.00000;294
SBRF-3.10;0;20100304;111933;8230.00000;80
SBRF-3.10;0;20100304;111933;8230.00000;11
SBRF-3.10;0;20100304;111933;8230.00000;5
SBRF-3.10;0;20100304;111933;8230.00000;5
SBRF-3.10;0;20100304;111933;8230.00000;1
SBRF-3.10;0;20100304;111933;8230.00000;1
SBRF-3.10;0;20100304;111933;8230.00000;1
SBRF-3.10;0;20100304;111934;8230.00000;11
SBRF-3.10;0;20100304;111934;8230.00000;1
SBRF-3.10;0;20100304;111934;8230.00000;2
SBRF-3.10;0;20100304;111934;8230.00000;1
SBRF-3.10;0;20100304;111934;8230.00000;6
SBRF-3.10;0;20100304;111934;8230.00000;6
SBRF-3.10;0;20100304;111934;8230.00000;7
SBRF-3.10;0;20100304;111934;8230.00000;2
SBRF-3.10;0;20100304;111934;8230.00000;6
SBRF-3.10;0;20100304;111934;8230.00000;128
SBRF-3.10;0;20100304;111934;8230.00000;69
SBRF-3.10;0;20100304;111934;8230.00000;1
SBRF-3.10;0;20100304;111934;8230.00000;1
SBRF-3.10;0;20100304;111934;8230.00000;20
SBRF-3.10;0;20100304;111936;8230.00000;5
SBRF-3.10;0;20100304;111936;8230.00000;10
SBRF-3.10;0;20100304;111937;8230.00000;100
SBRF-3.10;0;20100304;111938;8230.00000;10
SBRF-3.10;0;20100304;111938;8231.00000;10
SBRF-3.10;0;20100304;111938;8231.00000;1
SBRF-3.10;0;20100304;111938;8231.00000;1
SBRF-3.10;0;20100304;111938;8232.00000;33
SBRF-3.10;0;20100304;111939;8230.00000;360
SBRF-3.10;0;20100304;111940;8230.00000;3
SBRF-3.10;0;20100304;111940;8230.00000;10
SBRF-3.10;0;20100304;111941;8230.00000;2
SBRF-3.10;0;20100304;111941;8230.00000;10
SBRF-3.10;0;20100304;111942;8230.00000;2
SBRF-3.10;0;20100304;111942;8230.00000;2
SBRF-3.10;0;20100304;111943;8230.00000;13
SBRF-3.10;0;20100304;111944;8230.00000;42
SBRF-3.10;0;20100304;111946;8230.00000;1
SBRF-3.10;0;20100304;111946;8231.00000;1
SBRF-3.10;0;20100304;111948;8232.00000;1
SBRF-3.10;0;20100304;111948;8230.00000;3
SBRF-3.10;0;20100304;111949;8230.00000;10
SBRF-3.10;0;20100304;111950;8230.00000;504
SBRF-3.10;0;20100304;111950;8231.00000;2
SBRF-3.10;0;20100304;111950;8230.00000;481
SBRF-3.10;0;20100304;111950;8230.00000;10
SBRF-3.10;0;20100304;111950;8230.00000;3
SBRF-3.10;0;20100304;111950;8230.00000;30
SBRF-3.10;0;20100304;111950;8230.00000;140
SBRF-3.10;0;20100304;111950;8230.00000;1
SBRF-3.10;0;20100304;111951;8230.00000;300
SBRF-3.10;0;20100304;111951;8230.00000;31
SBRF-3.10;0;20100304;111951;8230.00000;6
SBRF-3.10;0;20100304;111951;8230.00000;3
SBRF-3.10;0;20100304;111951;8230.00000;3
SBRF-3.10;0;20100304;111951;8230.00000;2
SBRF-3.10;0;20100304;111951;8230.00000;1
SBRF-3.10;0;20100304;111951;8231.00000;20
SBRF-3.10;0;20100304;111951;8232.00000;14
SBRF-3.10;0;20100304;111951;8232.00000;50
SBRF-3.10;0;20100304;111951;8232.00000;22
SBRF-3.10;0;20100304;111951;8232.00000;30
SBRF-3.10;0;20100304;111952;8230.00000;2
SBRF-3.10;0;20100304;111952;8230.00000;10
SBRF-3.10;0;20100304;111952;8230.00000;80
SBRF-3.10;0;20100304;111952;8230.00000;9
SBRF-3.10;0;20100304;111953;8231.00000;1
SBRF-3.10;0;20100304;111953;8234.00000;2
SBRF-3.10;0;20100304;111954;8234.00000;1
SBRF-3.10;0;20100304;111954;8234.00000;3
SBRF-3.10;0;20100304;111954;8234.00000;7
SBRF-3.10;0;20100304;111955;8235.00000;1
SBRF-3.10;0;20100304;111955;8234.00000;2
SBRF-3.10;0;20100304;111956;8234.00000;1
SBRF-3.10;0;20100304;111956;8235.00000;12
SBRF-3.10;0;20100304;111957;8235.00000;1
SBRF-3.10;0;20100304;111957;8235.00000;17
SBRF-3.10;0;20100304;111957;8235.00000;2
SBRF-3.10;0;20100304;111958;8234.00000;2
SBRF-3.10;0;20100304;111958;8234.00000;148
SBRF-3.10;0;20100304;111958;8234.00000;21
SBRF-3.10;0;20100304;111958;8234.00000;1
SBRF-3.10;0;20100304;111958;8234.00000;5
SBRF-3.10;0;20100304;111958;8234.00000;10
SBRF-3.10;0;20100304;111958;8234.00000;9
SBRF-3.10;0;20100304;112001;8233.00000;15
SBRF-3.10;0;20100304;112001;8234.00000;7
SBRF-3.10;0;20100304;112001;8233.00000;1
SBRF-3.10;0;20100304;112001;8233.00000;2
SBRF-3.10;0;20100304;112003;8231.00000;2
SBRF-3.10;0;20100304;112003;8231.00000;2
SBRF-3.10;0;20100304;112003;8231.00000;6
SBRF-3.10;0;20100304;112003;8231.00000;10
SBRF-3.10;0;20100304;112004;8231.00000;5
SBRF-3.10;0;20100304;112006;8230.00000;3
SBRF-3.10;0;20100304;112006;8230.00000;7
SBRF-3.10;0;20100304;112006;8231.00000;3
SBRF-3.10;0;20100304;112007;8231.00000;10
SBRF-3.10;0;20100304;112007;8229.00000;1
SBRF-3.10;0;20100304;112008;8229.00000;1
SBRF-3.10;0;20100304;112009;8229.00000;1
SBRF-3.10;0;20100304;112010;8229.00000;1
SBRF-3.10;0;20100304;112010;8228.00000;1
SBRF-3.10;0;20100304;112010;8228.00000;1
SBRF-3.10;0;20100304;112011;8228.00000;1
SBRF-3.10;0;20100304;112011;8227.00000;1
SBRF-3.10;0;20100304;112011;8227.00000;1
SBRF-3.10;0;20100304;112011;8227.00000;1
SBRF-3.10;0;20100304;112011;8227.00000;5
SBRF-3.10;0;20100304;112011;8226.00000;11
SBRF-3.10;0;20100304;112011;8229.00000;1
SBRF-3.10;0;20100304;112011;8229.00000;2
SBRF-3.10;0;20100304;112011;8229.00000;1
SBRF-3.10;0;20100304;112012;8227.00000;2
SBRF-3.10;0;20100304;112012;8226.00000;2
SBRF-3.10;0;20100304;112013;8228.00000;2
SBRF-3.10;0;20100304;112015;8227.00000;1
SBRF-3.10;0;20100304;112015;8227.00000;1
SBRF-3.10;0;20100304;112016;8226.00000;1
SBRF-3.10;0;20100304;112017;8227.00000;6
SBRF-3.10;0;20100304;112018;8226.00000;10
SBRF-3.10;0;20100304;112019;8225.00000;8
SBRF-3.10;0;20100304;112019;8225.00000;2
SBRF-3.10;0;20100304;112019;8224.00000;1
SBRF-3.10;0;20100304;112019;8224.00000;1
SBRF-3.10;0;20100304;112020;8225.00000;1
SBRF-3.10;0;20100304;112020;8224.00000;1
SBRF-3.10;0;20100304;112021;8224.00000;10
SBRF-3.10;0;20100304;112021;8224.00000;4
SBRF-3.10;0;20100304;112021;8224.00000;1
SBRF-3.10;0;20100304;112021;8225.00000;6
SBRF-3.10;0;20100304;112021;8225.00000;2
SBRF-3.10;0;20100304;112021;8224.00000;3
SBRF-3.10;0;20100304;112021;8225.00000;42
SBRF-3.10;0;20100304;112022;8224.00000;2
SBRF-3.10;0;20100304;112024;8225.00000;2
SBRF-3.10;0;20100304;112024;8225.00000;3
SBRF-3.10;0;20100304;112024;8224.00000;19
SBRF-3.10;0;20100304;112025;8225.00000;1
SBRF-3.10;0;20100304;112027;8224.00000;1
SBRF-3.10;0;20100304;112030;8227.00000;2
SBRF-3.10;0;20100304;112031;8225.00000;13
SBRF-3.10;0;20100304;112033;8225.00000;3
SBRF-3.10;0;20100304;112033;8224.00000;2
SBRF-3.10;0;20100304;112033;8223.00000;1
SBRF-3.10;0;20100304;112033;8223.00000;1
SBRF-3.10;0;20100304;112033;8223.00000;7
SBRF-3.10;0;20100304;112033;8222.00000;8
SBRF-3.10;0;20100304;112034;8227.00000;2
SBRF-3.10;0;20100304;112034;8227.00000;1
SBRF-3.10;0;20100304;112034;8228.00000;10
SBRF-3.10;0;20100304;112034;8228.00000;3
SBRF-3.10;0;20100304;112034;8222.00000;10
SBRF-3.10;0;20100304;112034;8223.00000;1
SBRF-3.10;0;20100304;112034;8223.00000;4
SBRF-3.10;0;20100304;112034;8223.00000;2
SBRF-3.10;0;20100304;112034;8223.00000;1
SBRF-3.10;0;20100304;112034;8223.00000;3
SBRF-3.10;0;20100304;112035;8224.00000;2
SBRF-3.10;0;20100304;112035;8223.00000;16
SBRF-3.10;0;20100304;112035;8223.00000;16
SBRF-3.10;0;20100304;112035;8223.00000;9
SBRF-3.10;0;20100304;112035;8222.00000;7
SBRF-3.10;0;20100304;112037;8223.00000;1
SBRF-3.10;0;20100304;112042;8223.00000;2
SBRF-3.10;0;20100304;112043;8226.00000;2
SBRF-3.10;0;20100304;112044;8225.00000;1
SBRF-3.10;0;20100304;112046;8223.00000;2
SBRF-3.10;0;20100304;112046;8223.00000;3
SBRF-3.10;0;20100304;112049;8225.00000;3
SBRF-3.10;0;20100304;112049;8225.00000;2
SBRF-3.10;0;20100304;112049;8226.00000;2
SBRF-3.10;0;20100304;112050;8223.00000;9
SBRF-3.10;0;20100304;112050;8223.00000;1
SBRF-3.10;0;20100304;112051;8223.00000;1
SBRF-3.10;0;20100304;112051;8222.00000;2
SBRF-3.10;0;20100304;112054;8223.00000;1
SBRF-3.10;0;20100304;112056;8222.00000;4
SBRF-3.10;0;20100304;112057;8223.00000;4
SBRF-3.10;0;20100304;112058;8225.00000;90
SBRF-3.10;0;20100304;112059;8223.00000;5
SBRF-3.10;0;20100304;112059;8222.00000;8
SBRF-3.10;0;20100304;112059;8222.00000;30
SBRF-3.10;0;20100304;112100;8222.00000;57
SBRF-3.10;0;20100304;112100;8223.00000;1
SBRF-3.10;0;20100304;112100;8225.00000;10
SBRF-3.10;0;20100304;112100;8225.00000;158
SBRF-3.10;0;20100304;112101;8225.00000;100
SBRF-3.10;0;20100304;112101;8225.00000;80
SBRF-3.10;0;20100304;112101;8225.00000;62
SBRF-3.10;0;20100304;112101;8225.00000;1
SBRF-3.10;0;20100304;112101;8225.00000;10
SBRF-3.10;0;20100304;112101;8225.00000;1
SBRF-3.10;0;20100304;112101;8225.00000;1
SBRF-3.10;0;20100304;112101;8226.00000;5
SBRF-3.10;0;20100304;112102;8225.00000;15
SBRF-3.10;0;20100304;112102;8225.00000;18
SBRF-3.10;0;20100304;112103;8225.00000;5
SBRF-3.10;0;20100304;112103;8225.00000;7
SBRF-3.10;0;20100304;112103;8225.00000;3
SBRF-3.10;0;20100304;112103;8223.00000;5
SBRF-3.10;0;20100304;112104;8222.00000;1
SBRF-3.10;0;20100304;112104;8222.00000;3
SBRF-3.10;0;20100304;112104;8222.00000;1
SBRF-3.10;0;20100304;112104;8223.00000;7
SBRF-3.10;0;20100304;112104;8223.00000;18
SBRF-3.10;0;20100304;112104;8223.00000;127
SBRF-3.10;0;20100304;112104;8223.00000;20
SBRF-3.10;0;20100304;112105;8223.00000;5
SBRF-3.10;0;20100304;112105;8223.00000;2
SBRF-3.10;0;20100304;112106;8222.00000;2
SBRF-3.10;0;20100304;112106;8221.00000;3
SBRF-3.10;0;20100304;112107;8223.00000;5
SBRF-3.10;0;20100304;112107;8223.00000;3
SBRF-3.10;0;20100304;112107;8223.00000;2
SBRF-3.10;0;20100304;112107;8223.00000;3
SBRF-3.10;0;20100304;112107;8223.00000;2
SBRF-3.10;0;20100304;112107;8224.00000;1
SBRF-3.10;0;20100304;112108;8221.00000;37
SBRF-3.10;0;20100304;112108;8221.00000;5
SBRF-3.10;0;20100304;112108;8221.00000;11
SBRF-3.10;0;20100304;112108;8221.00000;15
SBRF-3.10;0;20100304;112108;8221.00000;1
SBRF-3.10;0;20100304;112108;8221.00000;50
SBRF-3.10;0;20100304;112108;8221.00000;6
SBRF-3.10;0;20100304;112108;8221.00000;3
SBRF-3.10;0;20100304;112109;8221.00000;2
SBRF-3.10;0;20100304;112110;8220.00000;20
SBRF-3.10;0;20100304;112110;8220.00000;10
SBRF-3.10;0;20100304;112110;8220.00000;50
SBRF-3.10;0;20100304;112110;8220.00000;28
SBRF-3.10;0;20100304;112110;8220.00000;10
SBRF-3.10;0;20100304;112110;8220.00000;1
SBRF-3.10;0;20100304;112110;8220.00000;23
SBRF-3.10;0;20100304;112110;8220.00000;5
SBRF-3.10;0;20100304;112110;8220.00000;72
SBRF-3.10;0;20100304;112110;8220.00000;2
SBRF-3.10;0;20100304;112110;8220.00000;3
SBRF-3.10;0;20100304;112110;8220.00000;2
SBRF-3.10;0;20100304;112110;8220.00000;4
SBRF-3.10;0;20100304;112111;8219.00000;1
SBRF-3.10;0;20100304;112111;8219.00000;4
SBRF-3.10;0;20100304;112111;8219.00000;7
SBRF-3.10;0;20100304;112111;8220.00000;3
SBRF-3.10;0;20100304;112111;8218.00000;10
SBRF-3.10;0;20100304;112111;8217.00000;5
SBRF-3.10;0;20100304;112112;8219.00000;4
SBRF-3.10;0;20100304;112112;8218.00000;1
SBRF-3.10;0;20100304;112113;8219.00000;17
SBRF-3.10;0;20100304;112114;8216.00000;2
SBRF-3.10;0;20100304;112114;8219.00000;1
SBRF-3.10;0;20100304;112115;8218.00000;4
SBRF-3.10;0;20100304;112115;8218.00000;2
SBRF-3.10;0;20100304;112115;8216.00000;2
SBRF-3.10;0;20100304;112115;8216.00000;2
SBRF-3.10;0;20100304;112115;8216.00000;2
SBRF-3.10;0;20100304;112115;8216.00000;2
SBRF-3.10;0;20100304;112117;8216.00000;1
SBRF-3.10;0;20100304;112117;8216.00000;4
SBRF-3.10;0;20100304;112117;8216.00000;3
SBRF-3.10;0;20100304;112118;8216.00000;5
SBRF-3.10;0;20100304;112118;8217.00000;4
SBRF-3.10;0;20100304;112118;8217.00000;2
SBRF-3.10;0;20100304;112119;8217.00000;3
SBRF-3.10;0;20100304;112119;8215.00000;1
SBRF-3.10;0;20100304;112119;8214.00000;2
SBRF-3.10;0;20100304;112119;8214.00000;16
SBRF-3.10;0;20100304;112119;8214.00000;6
SBRF-3.10;0;20100304;112119;8214.00000;3
SBRF-3.10;0;20100304;112119;8214.00000;1
SBRF-3.10;0;20100304;112119;8213.00000;4
SBRF-3.10;0;20100304;112119;8215.00000;2
SBRF-3.10;0;20100304;112119;8215.00000;6
SBRF-3.10;0;20100304;112119;8215.00000;2
SBRF-3.10;0;20100304;112119;8215.00000;3
SBRF-3.10;0;20100304;112120;8215.00000;1
SBRF-3.10;0;20100304;112121;8215.00000;1
SBRF-3.10;0;20100304;112121;8215.00000;3
SBRF-3.10;0;20100304;112122;8215.00000;2
SBRF-3.10;0;20100304;112122;8216.00000;2
SBRF-3.10;0;20100304;112122;8215.00000;6
SBRF-3.10;0;20100304;112122;8215.00000;74
SBRF-3.10;0;20100304;112123;8215.00000;15
SBRF-3.10;0;20100304;112124;8215.00000;2
SBRF-3.10;0;20100304;112124;8215.00000;6
SBRF-3.10;0;20100304;112125;8215.00000;1
SBRF-3.10;0;20100304;112126;8215.00000;4
SBRF-3.10;0;20100304;112126;8215.00000;2
SBRF-3.10;0;20100304;112126;8215.00000;2
SBRF-3.10;0;20100304;112126;8215.00000;5
SBRF-3.10;0;20100304;112126;8215.00000;8
SBRF-3.10;0;20100304;112126;8215.00000;1
SBRF-3.10;0;20100304;112126;8215.00000;2
SBRF-3.10;0;20100304;112126;8215.00000;2
SBRF-3.10;0;20100304;112127;8216.00000;1
SBRF-3.10;0;20100304;112128;8215.00000;60
SBRF-3.10;0;20100304;112129;8217.00000;86
SBRF-3.10;0;20100304;112129;8216.00000;5
SBRF-3.10;0;20100304;112130;8216.00000;10
SBRF-3.10;0;20100304;112131;8216.00000;1
SBRF-3.10;0;20100304;112131;8217.00000;1
SBRF-3.10;0;20100304;112132;8216.00000;1
SBRF-3.10;0;20100304;112132;8215.00000;1
SBRF-3.10;0;20100304;112133;8216.00000;9
SBRF-3.10;0;20100304;112134;8216.00000;2
SBRF-3.10;0;20100304;112134;8216.00000;1
SBRF-3.10;0;20100304;112134;8215.00000;1
SBRF-3.10;0;20100304;112138;8215.00000;1
SBRF-3.10;0;20100304;112142;8216.00000;2
SBRF-3.10;0;20100304;112144;8215.00000;8
SBRF-3.10;0;20100304;112144;8215.00000;30
SBRF-3.10;0;20100304;112147;8215.00000;2
SBRF-3.10;0;20100304;112149;8215.00000;1
SBRF-3.10;0;20100304;112149;8215.00000;2
SBRF-3.10;0;20100304;112149;8215.00000;5
SBRF-3.10;0;20100304;112150;8214.00000;1
SBRF-3.10;0;20100304;112151;8215.00000;2
SBRF-3.10;0;20100304;112151;8216.00000;4
SBRF-3.10;0;20100304;112154;8214.00000;4
SBRF-3.10;0;20100304;112154;8213.00000;1
SBRF-3.10;0;20100304;112154;8213.00000;2
SBRF-3.10;0;20100304;112154;8213.00000;55
SBRF-3.10;0;20100304;112154;8213.00000;25
